asset,date,role,t_star,t_trough,t_rebound_end,h_star,drop,reb,reason,t_trough_ref,t_trough_final
ETHUSDT,2022-01-11 00:00:00+00:00,quiet,2022-01-11 17:12:00+00:00,2022-01-11 17:27:00+00:00,2022-01-11 18:27:00+00:00,30,0.0187819048641025,0.7582435520731327,no minute meets per-horizon drop thresholds,2022-01-11 17:27:10.397000+00:00,2022-01-11 17:27:10.397000+00:00
ETHUSDT,2022-01-18 00:00:00+00:00,quiet,2022-01-18 13:00:00+00:00,2022-01-18 13:29:00+00:00,2022-01-18 14:29:00+00:00,30,0.0174365519921395,0.658271425982966,no minute meets per-horizon drop thresholds,2022-01-18 13:29:50.132000+00:00,2022-01-18 13:29:50.132000+00:00
ETHUSDT,2022-01-21 00:00:00+00:00,pos,2022-01-21 22:45:00+00:00,2022-01-21 23:11:00+00:00,2022-01-21 23:59:00+00:00,30,0.0704097856487983,1.0751607054557433,,2022-01-21 23:11:37.403000+00:00,2022-01-21 23:11:37.403000+00:00
ETHUSDT,2022-01-22 00:00:00+00:00,pos,2022-01-22 09:45:00+00:00,2022-01-22 10:10:00+00:00,2022-01-22 11:10:00+00:00,30,0.0545523305285052,1.400874086353702,,2022-01-22 10:10:33.282000+00:00,2022-01-22 10:10:33.282000+00:00
ETHUSDT,2022-01-26 00:00:00+00:00,near_miss,2022-01-26 19:39:00+00:00,2022-01-26 20:03:00+00:00,2022-01-26 21:03:00+00:00,30,0.0551890775308345,0.2037429137354027,fails recovery: reb≈20% < 60%,2022-01-26 20:03:54.410000+00:00,2022-01-26 20:03:54.410000+00:00
ETHUSDT,2022-01-30 00:00:00+00:00,quiet,2022-01-30 00:14:00+00:00,2022-01-30 00:41:00+00:00,2022-01-30 01:41:00+00:00,30,0.0174743013723793,0.4080157687253551,no minute meets per-horizon drop thresholds,2022-01-30 00:41:55.859000+00:00,2022-01-30 00:41:55.859000+00:00
ETHUSDT,2022-02-01 00:00:00+00:00,quiet,2022-02-01 14:34:00+00:00,2022-02-01 15:03:00+00:00,2022-02-01 16:03:00+00:00,30,0.0246684397479606,0.6753979739507913,no minute meets per-horizon drop thresholds,2022-02-01 15:03:51.418000+00:00,2022-02-01 15:03:51.418000+00:00
ETHUSDT,2022-02-23 00:00:00+00:00,quiet,2022-02-23 17:24:00+00:00,2022-02-23 17:53:00+00:00,2022-02-23 18:53:00+00:00,30,0.0235590957766727,0.1326276463262757,no minute meets per-horizon drop thresholds,2022-02-23 17:53:22.401000+00:00,2022-02-23 17:53:22.401000+00:00
ETHUSDT,2022-02-26 00:00:00+00:00,quiet,2022-02-26 08:23:00+00:00,2022-02-26 08:52:00+00:00,2022-02-26 09:52:00+00:00,30,0.0221946409019091,0.3593122288285412,no minute meets per-horizon drop thresholds,2022-02-26 08:52:04.914000+00:00,2022-02-26 08:52:04.914000+00:00
ETHUSDT,2022-03-06 00:00:00+00:00,quiet,2022-03-06 23:01:00+00:00,2022-03-06 23:29:00+00:00,2022-03-06 23:59:00+00:00,30,0.0367589503522383,0.3040107504651635,no minute meets per-horizon drop thresholds,2022-03-06 23:29:11.757000+00:00,2022-03-06 23:29:11.757000+00:00
ETHUSDT,2022-03-18 00:00:00+00:00,quiet,2022-03-18 00:32:00+00:00,2022-03-18 00:58:00+00:00,2022-03-18 01:58:00+00:00,30,0.0160108731618628,0.5075555555555487,no minute meets per-horizon drop thresholds,2022-03-18 00:58:22.122000+00:00,2022-03-18 00:58:22.122000+00:00
ETHUSDT,2022-03-31 00:00:00+00:00,quiet,2022-03-31 15:41:00+00:00,2022-03-31 16:08:00+00:00,2022-03-31 17:08:00+00:00,30,0.0202146377357707,0.5891677675033063,no minute meets per-horizon drop thresholds,2022-03-31 16:08:26.072000+00:00,2022-03-31 16:08:26.072000+00:00
ETHUSDT,2022-04-04 00:00:00+00:00,quiet,2022-04-04 00:05:00+00:00,2022-04-04 00:27:00+00:00,2022-04-04 01:27:00+00:00,30,0.0132013013766746,0.6846749892380525,no minute meets per-horizon drop thresholds,2022-04-04 00:27:26.454000+00:00,2022-04-04 00:27:26.454000+00:00
ETHUSDT,2022-04-05 00:00:00+00:00,quiet,2022-04-05 12:46:00+00:00,2022-04-05 13:15:00+00:00,2022-04-05 14:15:00+00:00,30,0.0150692385740765,0.4088771863832942,no minute meets per-horizon drop thresholds,2022-04-05 13:15:15.628000+00:00,2022-04-05 13:15:15.628000+00:00
ETHUSDT,2022-04-21 00:00:00+00:00,quiet,2022-04-21 22:21:00+00:00,2022-04-21 22:31:00+00:00,2022-04-21 23:31:00+00:00,15,0.0232087961702664,0.7207838649692458,no minute meets per-horizon drop thresholds,2022-04-21 22:31:07.691000+00:00,2022-04-21 22:31:07.691000+00:00
ETHUSDT,2022-05-05 00:00:00+00:00,quiet,2022-05-05 14:39:00+00:00,2022-05-05 15:08:00+00:00,2022-05-05 16:08:00+00:00,30,0.0428693592026131,0.5446370176585987,no minute meets per-horizon drop thresholds,2022-05-05 15:08:33.976000+00:00,2022-05-05 15:08:33.976000+00:00
ETHUSDT,2022-05-11 00:00:00+00:00,pos,2022-05-11 12:26:00+00:00,2022-05-11 12:51:00+00:00,2022-05-11 13:51:00+00:00,30,0.1210796395146741,0.9075658904156292,,2022-05-11 12:51:56.671000+00:00,2022-05-11 12:51:56.671000+00:00
ETHUSDT,2022-05-12 00:00:00+00:00,pos,2022-05-12 03:56:00+00:00,2022-05-12 04:24:00+00:00,2022-05-12 05:24:00+00:00,30,0.0707766800106484,0.9075296288411046,,2022-05-12 04:24:22.340000+00:00,2022-05-12 04:24:22.340000+00:00
ETHUSDT,2022-05-26 00:00:00+00:00,near_miss,2022-05-26 08:18:00+00:00,2022-05-26 08:46:00+00:00,2022-05-26 09:46:00+00:00,30,0.0533512442699813,0.3819927500734784,fails recovery: reb≈38% < 60%,2022-05-26 08:46:25.590000+00:00,2022-05-26 08:46:25.590000+00:00
ETHUSDT,2022-05-28 00:00:00+00:00,quiet,2022-05-28 16:46:00+00:00,2022-05-28 17:15:00+00:00,2022-05-28 18:15:00+00:00,30,0.0193674920323608,0.920310701956272,no minute meets per-horizon drop thresholds,2022-05-28 17:15:16.326000+00:00,2022-05-28 17:15:16.326000+00:00
ETHUSDT,2022-05-31 00:00:00+00:00,quiet,2022-05-31 13:29:00+00:00,2022-05-31 13:41:00+00:00,2022-05-31 14:41:00+00:00,15,0.0239126597917348,0.5461830451286366,no minute meets per-horizon drop thresholds,2022-05-31 13:41:46.536000+00:00,2022-05-31 13:41:46.536000+00:00
ETHUSDT,2022-06-01 00:00:00+00:00,quiet,2022-06-01 14:07:00+00:00,2022-06-01 14:37:00+00:00,2022-06-01 15:37:00+00:00,30,0.0336848990270624,0.4542600896860995,no minute meets per-horizon drop thresholds,2022-06-01 14:36:47.282000+00:00,2022-06-01 14:36:47.282000+00:00
ETHUSDT,2022-06-11 00:00:00+00:00,near_miss,2022-06-11 08:35:00+00:00,2022-06-11 09:00:00+00:00,2022-06-11 10:00:00+00:00,30,0.0710231372360382,0.5907551642397565,fails recovery: reb≈59% < 60%,2022-06-11 09:00:16.063000+00:00,2022-06-11 09:00:16.063000+00:00
ETHUSDT,2022-06-13 00:00:00+00:00,pos,2022-06-13 08:40:00+00:00,2022-06-13 09:08:00+00:00,2022-06-13 10:08:00+00:00,30,0.0643534523771766,1.0824297683587951,,2022-06-13 09:08:21.006000+00:00,2022-06-13 09:08:21.006000+00:00
ETHUSDT,2022-06-14 00:00:00+00:00,near_miss,2022-06-14 01:12:00+00:00,2022-06-14 01:41:00+00:00,2022-06-14 02:41:00+00:00,30,0.0560265917508203,0.2927269989459399,fails recovery: reb≈29% < 60%,2022-06-14 01:41:50.797000+00:00,2022-06-14 01:41:50.797000+00:00
ETHUSDT,2022-06-15 00:00:00+00:00,pos,2022-06-15 17:55:00+00:00,2022-06-15 18:10:00+00:00,2022-06-15 19:10:00+00:00,30,0.069904053260231,2.320982938629998,,2022-06-15 18:10:39.619000+00:00,2022-06-15 18:10:39.619000+00:00
ETHUSDT,2022-06-25 00:00:00+00:00,quiet,2022-06-25 12:06:00+00:00,2022-06-25 12:35:00+00:00,2022-06-25 13:35:00+00:00,30,0.025280115491248,0.4847501622323159,no minute meets per-horizon drop thresholds,2022-06-25 12:35:17.923000+00:00,2022-06-25 12:35:17.923000+00:00
ETHUSDT,2022-06-28 00:00:00+00:00,quiet,2022-06-28 17:52:00+00:00,2022-06-28 18:19:00+00:00,2022-06-28 19:19:00+00:00,30,0.022601597100492,0.5807418508804784,no minute meets per-horizon drop thresholds,2022-06-28 18:19:03.854000+00:00,2022-06-28 18:19:03.854000+00:00
ETHUSDT,2022-07-08 00:00:00+00:00,quiet,2022-07-08 08:46:00+00:00,2022-07-08 09:12:00+00:00,2022-07-08 10:12:00+00:00,30,0.0247665481522275,0.4682799215173306,no minute meets per-horizon drop thresholds,2022-07-08 09:12:09.669000+00:00,2022-07-08 09:12:09.669000+00:00
ETHUSDT,2022-07-13 00:00:00+00:00,near_miss,2022-07-13 12:29:00+00:00,2022-07-13 12:42:00+00:00,2022-07-13 13:42:00+00:00,15,0.0854463165930529,0.394596894277814,fails recovery: reb≈39% < 60%,2022-07-13 12:42:53.052000+00:00,2022-07-13 12:42:53.052000+00:00
ETHUSDT,2022-07-15 00:00:00+00:00,quiet,2022-07-15 20:27:00+00:00,2022-07-15 20:56:00+00:00,2022-07-15 21:56:00+00:00,30,0.0223029773694963,0.3237762237762245,no minute meets per-horizon drop thresholds,2022-07-15 20:56:00.020000+00:00,2022-07-15 20:56:00.020000+00:00
ETHUSDT,2022-07-19 00:00:00+00:00,near_miss,2022-07-19 00:12:00+00:00,2022-07-19 00:38:00+00:00,2022-07-19 01:38:00+00:00,30,0.0525493860938105,0.382707382707383,fails recovery: reb≈38% < 60%,2022-07-19 00:38:04.631000+00:00,2022-07-19 00:38:04.631000+00:00
ETHUSDT,2022-08-01 00:00:00+00:00,quiet,2022-08-01 10:39:00+00:00,2022-08-01 11:09:00+00:00,2022-08-01 12:09:00+00:00,30,0.0220740167326643,0.7702561421850506,no minute meets per-horizon drop thresholds,2022-08-01 11:08:57.408000+00:00,2022-08-01 11:08:57.408000+00:00
ETHUSDT,2022-08-04 00:00:00+00:00,quiet,2022-08-04 14:05:00+00:00,2022-08-04 14:34:00+00:00,2022-08-04 15:34:00+00:00,30,0.0257646104193231,0.4518115084063496,no minute meets per-horizon drop thresholds,2022-08-04 14:34:22.438000+00:00,2022-08-04 14:34:22.438000+00:00
ETHUSDT,2022-08-11 00:00:00+00:00,quiet,2022-08-11 01:51:00+00:00,2022-08-11 02:17:00+00:00,2022-08-11 03:17:00+00:00,30,0.0266163269782087,0.4630174612517146,no minute meets per-horizon drop thresholds,2022-08-11 02:17:08.230000+00:00,2022-08-11 02:17:08.230000+00:00
ETHUSDT,2022-08-19 00:00:00+00:00,near_miss,2022-08-19 06:12:00+00:00,2022-08-19 06:38:00+00:00,2022-08-19 07:38:00+00:00,30,0.0502700915003858,0.5512061403508767,fails recovery: reb≈55% < 60%,2022-08-19 06:38:57.947000+00:00,2022-08-19 06:38:57.947000+00:00
ETHUSDT,2022-09-09 00:00:00+00:00,quiet,2022-09-09 15:40:00+00:00,2022-09-09 16:04:00+00:00,2022-09-09 17:04:00+00:00,30,0.0201650338198236,0.6765799256505595,no minute meets per-horizon drop thresholds,2022-09-09 16:04:50.397000+00:00,2022-09-09 16:04:50.397000+00:00
ETHUSDT,2022-09-13 00:00:00+00:00,near_miss,2022-09-13 12:29:00+00:00,2022-09-13 12:54:00+00:00,2022-09-13 13:54:00+00:00,30,0.0776618144675801,0.1736223365172673,fails recovery: reb≈17% < 60%,2022-09-13 12:54:40.152000+00:00,2022-09-13 12:54:40.152000+00:00
ETHUSDT,2022-09-15 00:00:00+00:00,near_miss,2022-09-15 14:24:00+00:00,2022-09-15 14:53:00+00:00,2022-09-15 15:53:00+00:00,30,0.0607621727118342,0.2080508916466792,fails recovery: reb≈21% < 60%,2022-09-15 14:53:48.477000+00:00,2022-09-15 14:53:48.477000+00:00
ETHUSDT,2022-09-21 00:00:00+00:00,pos,2022-09-21 17:59:00+00:00,2022-09-21 18:00:00+00:00,2022-09-21 19:00:00+00:00,5,0.0676565295169946,1.1205711263881557,,2022-09-21 18:00:43.846000+00:00,2022-09-21 18:00:43.846000+00:00
ETHUSDT,2022-09-26 00:00:00+00:00,quiet,2022-09-26 11:04:00+00:00,2022-09-26 11:31:00+00:00,2022-09-26 12:31:00+00:00,30,0.0179452806044727,0.6680814940577204,no minute meets per-horizon drop thresholds,2022-09-26 11:31:57.861000+00:00,2022-09-26 11:31:57.861000+00:00
ETHUSDT,2022-09-29 00:00:00+00:00,quiet,2022-09-29 13:27:00+00:00,2022-09-29 13:50:00+00:00,2022-09-29 14:50:00+00:00,30,0.0254711369779472,0.6308010641442521,no minute meets per-horizon drop thresholds,2022-09-29 13:50:48.135000+00:00,2022-09-29 13:50:48.135000+00:00
ETHUSDT,2022-10-04 00:00:00+00:00,quiet,2022-10-04 14:12:00+00:00,2022-10-04 14:39:00+00:00,2022-10-04 15:39:00+00:00,30,0.0098936342371235,0.5866171003717526,no minute meets per-horizon drop thresholds,2022-10-04 14:39:18.952000+00:00,2022-10-04 14:39:18.952000+00:00
ETHUSDT,2022-10-05 00:00:00+00:00,quiet,2022-10-05 07:53:00+00:00,2022-10-05 08:22:00+00:00,2022-10-05 09:22:00+00:00,30,0.0102347494110958,0.5497835497835533,no minute meets per-horizon drop thresholds,2022-10-05 08:22:58.012000+00:00,2022-10-05 08:22:58.012000+00:00
ETHUSDT,2022-10-13 00:00:00+00:00,near_miss,2022-10-13 12:29:00+00:00,2022-10-13 12:32:00+00:00,2022-10-13 13:32:00+00:00,5,0.0487761986219245,0.5439200262209122,fails recovery: reb≈54% < 60%,2022-10-13 12:32:48.850000+00:00,2022-10-13 12:32:48.850000+00:00
ETHUSDT,2022-10-21 00:00:00+00:00,quiet,2022-10-21 11:45:00+00:00,2022-10-21 12:13:00+00:00,2022-10-21 13:13:00+00:00,30,0.0211454157582576,1.06984478935698,no minute meets per-horizon drop thresholds,2022-10-21 12:13:48.052000+00:00,2022-10-21 12:13:48.052000+00:00
ETHUSDT,2022-11-01 00:00:00+00:00,quiet,2022-11-01 10:57:00+00:00,2022-11-01 11:17:00+00:00,2022-11-01 12:17:00+00:00,30,0.0161397618825577,0.468798151001543,no minute meets per-horizon drop thresholds,2022-11-01 11:17:20.512000+00:00,2022-11-01 11:17:20.512000+00:00
ETHUSDT,2022-11-08 00:00:00+00:00,pos,2022-11-08 19:07:00+00:00,2022-11-08 19:32:00+00:00,2022-11-08 20:32:00+00:00,30,0.0900570467074529,1.030074571826601,,2022-11-08 19:32:59.702000+00:00,2022-11-08 19:32:59.702000+00:00
ETHUSDT,2022-11-09 00:00:00+00:00,pos,2022-11-09 10:00:00+00:00,2022-11-09 10:20:00+00:00,2022-11-09 11:20:00+00:00,30,0.0727437441849076,0.9151800740491424,,2022-11-09 10:20:02.829000+00:00,2022-11-09 10:20:02.829000+00:00
ETHUSDT,2022-11-10 00:00:00+00:00,pos,2022-11-10 13:30:00+00:00,2022-11-10 13:30:00+00:00,2022-11-10 14:30:00+00:00,5,0.06484375,1.5903614457831323,,2022-11-10 13:30:01.144000+00:00,2022-11-10 13:30:01.144000+00:00
ETHUSDT,2022-11-11 00:00:00+00:00,pos,2022-11-11 13:55:00+00:00,2022-11-11 14:24:00+00:00,2022-11-11 15:24:00+00:00,30,0.066857125112567,1.1263353460287984,,2022-11-11 14:24:33.664000+00:00,2022-11-11 14:24:33.664000+00:00
ETHUSDT,2022-11-20 00:00:00+00:00,quiet,2022-11-20 21:29:00+00:00,2022-11-20 21:58:00+00:00,2022-11-20 22:58:00+00:00,30,0.0333125911024354,0.5184237461617173,no minute meets per-horizon drop thresholds,2022-11-20 21:58:20.222000+00:00,2022-11-20 21:58:20.222000+00:00
ETHUSDT,2022-11-28 00:00:00+00:00,quiet,2022-11-28 01:08:00+00:00,2022-11-28 01:37:00+00:00,2022-11-28 02:37:00+00:00,30,0.0292308078651968,0.3247422680412341,no minute meets per-horizon drop thresholds,2022-11-28 01:37:22.556000+00:00,2022-11-28 01:37:22.556000+00:00
ETHUSDT,2022-12-06 00:00:00+00:00,quiet,2022-12-06 10:52:00+00:00,2022-12-06 11:20:00+00:00,2022-12-06 12:20:00+00:00,30,0.0094350908815389,1.3178360101437037,no minute meets per-horizon drop thresholds,2022-12-06 11:20:49.164000+00:00,2022-12-06 11:20:49.164000+00:00
ETHUSDT,2022-12-16 00:00:00+00:00,near_miss,2022-12-16 08:31:00+00:00,2022-12-16 09:00:00+00:00,2022-12-16 10:00:00+00:00,30,0.0539058823529411,0.557980503419175,fails recovery: reb≈56% < 60%,2022-12-16 09:00:45.508000+00:00,2022-12-16 09:00:45.508000+00:00
ETHUSDT,2022-12-25 00:00:00+00:00,quiet,2022-12-25 14:31:00+00:00,2022-12-25 14:34:00+00:00,2022-12-25 15:34:00+00:00,5,0.0206590881109696,0.972586412395716,no minute meets per-horizon drop thresholds,2022-12-25 14:34:52.441000+00:00,2022-12-25 14:34:52.441000+00:00
ETHUSDT,2023-01-13 00:00:00+00:00,quiet,2023-01-13 15:55:00+00:00,2023-01-13 16:17:00+00:00,2023-01-13 17:17:00+00:00,30,0.0109174756940294,0.5305859626529313,no minute meets per-horizon drop thresholds,2023-01-13 16:17:36.122000+00:00,2023-01-13 16:17:36.122000+00:00
ETHUSDT,2023-01-26 00:00:00+00:00,quiet,2023-01-26 15:43:00+00:00,2023-01-26 16:12:00+00:00,2023-01-26 17:12:00+00:00,30,0.0194197691260482,0.6680537772087031,no minute meets per-horizon drop thresholds,2023-01-26 16:12:25.388000+00:00,2023-01-26 16:12:25.388000+00:00
ETHUSDT,2023-01-27 00:00:00+00:00,quiet,2023-01-27 01:10:00+00:00,2023-01-27 01:38:00+00:00,2023-01-27 02:38:00+00:00,30,0.0246945378019285,0.4914779954210115,no minute meets per-horizon drop thresholds,2023-01-27 01:38:31.382000+00:00,2023-01-27 01:38:31.382000+00:00
ETHUSDT,2023-02-07 00:00:00+00:00,quiet,2023-02-07 18:03:00+00:00,2023-02-07 18:31:00+00:00,2023-02-07 19:31:00+00:00,30,0.0296640265484084,0.6112676056337999,no minute meets per-horizon drop thresholds,2023-02-07 18:31:05.875000+00:00,2023-02-07 18:31:05.875000+00:00
ETHUSDT,2023-02-20 00:00:00+00:00,quiet,2023-02-20 00:48:00+00:00,2023-02-20 01:15:00+00:00,2023-02-20 02:15:00+00:00,30,0.017324934808235,0.8646048109965623,no minute meets per-horizon drop thresholds,2023-02-20 01:15:04.684000+00:00,2023-02-20 01:15:04.684000+00:00
ETHUSDT,2023-02-21 00:00:00+00:00,quiet,2023-02-21 08:28:00+00:00,2023-02-21 08:50:00+00:00,2023-02-21 09:50:00+00:00,30,0.022787976551587,0.3839446011797903,no minute meets per-horizon drop thresholds,2023-02-21 08:50:41.032000+00:00,2023-02-21 08:50:41.032000+00:00
ETHUSDT,2023-03-03 00:00:00+00:00,near_miss,2023-03-03 01:03:00+00:00,2023-03-03 01:32:00+00:00,2023-03-03 02:32:00+00:00,30,0.0573730587605277,0.2757742893508698,fails recovery: reb≈28% < 60%,2023-03-03 01:32:32.445000+00:00,2023-03-03 01:32:32.445000+00:00
ETHUSDT,2023-03-09 00:00:00+00:00,quiet,2023-03-09 20:32:00+00:00,2023-03-09 20:59:00+00:00,2023-03-09 21:59:00+00:00,30,0.047470859238112,0.5237280889268913,no minute meets per-horizon drop thresholds,2023-03-09 20:59:46.465000+00:00,2023-03-09 20:59:46.465000+00:00
ETHUSDT,2023-03-16 00:00:00+00:00,quiet,2023-03-16 20:28:00+00:00,2023-03-16 20:57:00+00:00,2023-03-16 21:57:00+00:00,30,0.0146150360158374,1.1933904528763777,no minute meets per-horizon drop thresholds,2023-03-16 20:57:36.306000+00:00,2023-03-16 20:57:36.306000+00:00
ETHUSDT,2023-03-28 00:00:00+00:00,quiet,2023-03-28 12:02:00+00:00,2023-03-28 12:28:00+00:00,2023-03-28 13:28:00+00:00,30,0.0115357585661149,0.5854383358098021,no minute meets per-horizon drop thresholds,2023-03-28 12:28:39.174000+00:00,2023-03-28 12:28:39.174000+00:00
ETHUSDT,2023-04-06 00:00:00+00:00,quiet,2023-04-06 09:39:00+00:00,2023-04-06 10:06:00+00:00,2023-04-06 11:06:00+00:00,30,0.0126640033530163,0.2932551319648107,no minute meets per-horizon drop thresholds,2023-04-06 10:06:04.161000+00:00,2023-04-06 10:06:04.161000+00:00
ETHUSDT,2023-04-09 00:00:00+00:00,quiet,2023-04-09 05:38:00+00:00,2023-04-09 06:02:00+00:00,2023-04-09 07:02:00+00:00,30,0.0169499746693542,0.535135135135132,no minute meets per-horizon drop thresholds,2023-04-09 06:02:12.854000+00:00,2023-04-09 06:02:12.854000+00:00
ETHUSDT,2023-04-19 00:00:00+00:00,near_miss,2023-04-19 07:58:00+00:00,2023-04-19 08:22:00+00:00,2023-04-19 09:22:00+00:00,30,0.0521189913697506,0.4596669750231276,fails recovery: reb≈46% < 60%,2023-04-19 08:22:37.105000+00:00,2023-04-19 08:22:37.105000+00:00
ETHUSDT,2023-04-23 00:00:00+00:00,quiet,2023-04-23 00:09:00+00:00,2023-04-23 00:34:00+00:00,2023-04-23 01:34:00+00:00,30,0.0147064316625844,0.6008708272859208,no minute meets per-horizon drop thresholds,2023-04-23 00:34:48.392000+00:00,2023-04-23 00:34:48.392000+00:00
ETHUSDT,2023-04-26 00:00:00+00:00,pos,2023-04-26 19:33:00+00:00,2023-04-26 20:02:00+00:00,2023-04-26 21:02:00+00:00,30,0.0573012939001848,0.7748387096774187,,2023-04-26 20:02:20.922000+00:00,2023-04-26 20:02:20.922000+00:00
ETHUSDT,2023-05-18 00:00:00+00:00,quiet,2023-05-18 17:27:00+00:00,2023-05-18 17:56:00+00:00,2023-05-18 18:56:00+00:00,30,0.0212643678160919,0.4571205821205857,no minute meets per-horizon drop thresholds,2023-05-18 17:56:12.570000+00:00,2023-05-18 17:56:12.570000+00:00
ETHUSDT,2023-05-23 00:00:00+00:00,quiet,2023-05-23 03:20:00+00:00,2023-05-23 03:20:00+00:00,2023-05-23 04:20:00+00:00,5,0.0087731022352432,1.122486288848262,no minute meets per-horizon drop thresholds,,2023-05-23 03:20:00+00:00
ETHUSDT,2023-05-24 00:00:00+00:00,quiet,2023-05-24 13:38:00+00:00,2023-05-24 14:06:00+00:00,2023-05-24 15:06:00+00:00,30,0.0212100521991938,0.4070612668743528,no minute meets per-horizon drop thresholds,2023-05-24 14:06:45.967000+00:00,2023-05-24 14:06:45.967000+00:00
ETHUSDT,2023-06-12 00:00:00+00:00,quiet,2023-06-12 02:08:00+00:00,2023-06-12 02:27:00+00:00,2023-06-12 03:27:00+00:00,30,0.016231148019148,0.5718816067653262,no minute meets per-horizon drop thresholds,2023-06-12 02:27:17.281000+00:00,2023-06-12 02:27:17.281000+00:00
ETHUSDT,2023-06-14 00:00:00+00:00,near_miss,2023-06-14 20:03:00+00:00,2023-06-14 20:32:00+00:00,2023-06-14 21:32:00+00:00,30,0.0535966803440202,0.3236375432525958,fails recovery: reb≈32% < 60%,2023-06-14 20:32:18.896000+00:00,2023-06-14 20:32:18.896000+00:00
ETHUSDT,2023-06-16 00:00:00+00:00,quiet,2023-06-16 14:34:00+00:00,2023-06-16 14:46:00+00:00,2023-06-16 15:46:00+00:00,15,0.0096343740057987,1.78006230529594,no minute meets per-horizon drop thresholds,2023-06-16 14:46:26.729000+00:00,2023-06-16 14:46:26.729000+00:00
ETHUSDT,2023-06-25 00:00:00+00:00,quiet,2023-06-25 14:38:00+00:00,2023-06-25 15:02:00+00:00,2023-06-25 16:02:00+00:00,30,0.0122428194184135,0.406518010291597,no minute meets per-horizon drop thresholds,2023-06-25 15:02:42.081000+00:00,2023-06-25 15:02:42.081000+00:00
ETHUSDT,2023-07-04 00:00:00+00:00,quiet,2023-07-04 19:10:00+00:00,2023-07-04 19:40:00+00:00,2023-07-04 20:40:00+00:00,30,0.0074849222739368,0.6835781041388516,no minute meets per-horizon drop thresholds,2023-07-04 19:39:01.491000+00:00,2023-07-04 19:39:01.491000+00:00
ETHUSDT,2023-07-22 00:00:00+00:00,quiet,2023-07-22 22:48:00+00:00,2023-07-22 23:17:00+00:00,2023-07-22 23:59:00+00:00,30,0.0177592656461412,0.823125186734387,no minute meets per-horizon drop thresholds,2023-07-22 23:17:14.954000+00:00,2023-07-22 23:17:14.954000+00:00
ETHUSDT,2023-07-26 00:00:00+00:00,quiet,2023-07-26 18:41:00+00:00,2023-07-26 19:10:00+00:00,2023-07-26 20:10:00+00:00,30,0.01104898828541,1.0959036144578318,no minute meets per-horizon drop thresholds,2023-07-26 19:10:03.193000+00:00,2023-07-26 19:10:03.193000+00:00
ETHUSDT,2023-08-04 00:00:00+00:00,quiet,2023-08-04 20:34:00+00:00,2023-08-04 20:45:00+00:00,2023-08-04 21:45:00+00:00,15,0.0099563794983642,0.9446878422782042,no minute meets per-horizon drop thresholds,2023-08-04 20:45:18.366000+00:00,2023-08-04 20:45:18.366000+00:00
ETHUSDT,2023-08-08 00:00:00+00:00,quiet,2023-08-08 18:27:00+00:00,2023-08-08 18:47:00+00:00,2023-08-08 19:47:00+00:00,30,0.0104713441164836,0.6881061766207287,no minute meets per-horizon drop thresholds,2023-08-08 18:47:18.039000+00:00,2023-08-08 18:47:18.039000+00:00
ETHUSDT,2023-08-17 00:00:00+00:00,near_miss,2023-08-17 21:23:00+00:00,2023-08-17 21:45:00+00:00,2023-08-17 22:45:00+00:00,30,0.0997322429445144,0.5663036515054451,fails recovery: reb≈57% < 60%,2023-08-17 21:45:20.180000+00:00,2023-08-17 21:45:20.180000+00:00
ETHUSDT,2023-08-20 00:00:00+00:00,quiet,2023-08-20 14:45:00+00:00,2023-08-20 15:08:00+00:00,2023-08-20 16:08:00+00:00,30,0.0054554037178007,1.0405257393209335,no minute meets per-horizon drop thresholds,2023-08-20 15:08:34.204000+00:00,2023-08-20 15:08:34.204000+00:00
ETHUSDT,2023-09-07 00:00:00+00:00,quiet,2023-09-07 21:18:00+00:00,2023-09-07 21:30:00+00:00,2023-09-07 22:30:00+00:00,15,0.0089621190647069,0.4865410497981202,no minute meets per-horizon drop thresholds,2023-09-07 21:30:51.309000+00:00,2023-09-07 21:30:51.309000+00:00
ETHUSDT,2023-09-08 00:00:00+00:00,quiet,2023-09-08 09:39:00+00:00,2023-09-08 10:06:00+00:00,2023-09-08 11:06:00+00:00,30,0.0163713932725136,0.4516728624535288,no minute meets per-horizon drop thresholds,2023-09-08 10:06:46.065000+00:00,2023-09-08 10:06:46.065000+00:00
ETHUSDT,2023-09-10 00:00:00+00:00,quiet,2023-09-10 16:20:00+00:00,2023-09-10 16:49:00+00:00,2023-09-10 17:49:00+00:00,30,0.0112470646397231,0.7670329670329671,no minute meets per-horizon drop thresholds,2023-09-10 16:49:46.086000+00:00,2023-09-10 16:49:46.086000+00:00
ETHUSDT,2023-10-01 00:00:00+00:00,pos,2023-10-01 22:17:00+00:00,2023-10-01 22:17:00+00:00,2023-10-01 23:17:00+00:00,5,0.0370416904625927,1.0,,2023-10-01 22:17:00.004000+00:00,2023-10-01 22:17:00.004000+00:00
ETHUSDT,2023-10-05 00:00:00+00:00,quiet,2023-10-05 15:17:00+00:00,2023-10-05 15:37:00+00:00,2023-10-05 16:37:00+00:00,30,0.0149468766668096,0.7493847415914713,no minute meets per-horizon drop thresholds,2023-10-05 15:37:52.856000+00:00,2023-10-05 15:37:52.856000+00:00
